> -L"Border Ranges" -Wthicker
-130.897152416	61.2633835787
-131.267770248	61.4028609173
-131.558895684	61.508276751
-131.96691818	61.6860246817
-132.242977193	61.8012659002
-132.517107547	61.9044811927
-133.083726825	62.1320113652
-133.334396675	62.2050516758
-133.541191694	62.2760685066
-133.786170514	62.3521394013
-134.065641742	62.4331070939
-134.220096161	62.4793828802
-134.292187736	62.5008721565
-134.432330754	62.5599813799
-134.534838782	62.6061679353
-135.445888515	62.8899139643
-135.445491644	62.8860253243
-135.445566492	62.8762810769
-135.449137648	62.8693854381
> -L"Iditarod-Nixon Fork" -Wthicker
-151.043472955	64.6793151924
-150.801843598	64.7076107244
-150.804309089	64.711150994
-150.632245985	64.816211825
-150.387115412	64.8882379751
-150.114645746	64.9414862594
-150.104931207	64.9433717167
-149.740360619	64.9867867174
-149.178959771	65.0309326394
-148.765757885	65.0771720159
-148.443397054	65.112350307
-148.027687624	65.197793097
-147.737061218	65.2896640982
-147.339694327	65.370834101
-146.780758645	65.4764239308
-146.106269641	65.6513924091
-145.839826244	65.6648163189
-145.682936027	65.6655758891
-145.741610628	65.694078704
> -L"Iditarod-Nixon Fork"
-150.801843598	64.7076107244
-151.470050006	64.5783128238
-151.829289143	64.4489086162
-152.045626415	64.3239948449
-152.229611509	64.1927794906
-152.664035232	63.9630739842
-152.97170405	63.8400979586
-153.883042777	63.5618378286
-154.277819655	63.4381687723
-155.097117426	63.2113056559
-155.367781355	63.1411826168
-155.660260272	63.0586355758
-156.527155026	62.8161204541
-157.364998742	62.5210033437
-158.222944483	62.2603122288
> -L"Iditarod-Nixon Fork" -Wthicker
-161.125832099	60.6997249722
-160.514060016	61.0949715877
-159.047177297	61.9380286219
-158.797836794	62.0580165611
-158.546479769	62.1775276985
-158.120655712	62.3073459448
>
# @D"Transition fault"|321|5129|<15,000|2|>5|1|SS|vertical|3|Inferred|250|T
-141.32089917149 58.7543613299584
-141.004233607475 58.6752952747108
>
# @D"Transition fault"|321|5129|<15,000|2|>5|1|SS|vertical|3|Inferred|250|T
-142.107659107463 58.965567316404
-141.559006061555 58.821241941
>
# @D"Transition fault"|121|5129|<15,000|2|>5|1|SS|vertical|1|"Well Constrained"|250|T
-142.721508232543 59.1275084837432
-142.60961639685 59.0953268550836
-142.551101551219 59.0807658302641
-142.443311290643 59.0538239542058
-142.357700283236 59.0323951985363
-142.247488215218 59.0050423876322
-142.141542471249 58.9779740344875
-142.125926205955 58.9743634061582
>
# @D"Transition fault"|121|5129|<15,000|2|>5|1|SS|vertical|1|"Well Constrained"|250|T
-142.440174013142 58.9850532202361
-142.35377167991 58.9664183257606
-142.278605258433 58.9480244968996
-142.173056859112 58.9202819366102
-142.104642731165 58.9031142592066
-142.06854585476 58.8939771372893
>
# @D"Transition fault"|221|5129|<15,000|2|>5|1|SS|vertical|2|"Moderately Constrained"|250|T
-143.087052950865 59.2234887675155
-143.022379422785 59.2136956022097
-142.918812024433 59.1933375823171
-142.825422852193 59.1766485957122
-142.788841866154 59.1677145894227
>
# @D"Transition fault"|221|5129|<15,000|2|>5|1|SS|vertical|2|"Moderately Constrained"|250|T
-140.998559771373 58.6722764092954
-140.855850631582 58.6430191096975
-140.716359624186 58.6065179595238
-140.575745301005 58.5580323020277
-140.466769326619 58.5007251021533
-140.3745787892 58.4614576571092
-140.237344620353 58.400928507816
-140.055554907744 58.3189894132883
-139.914689666605 58.2417086289564
-139.84230559921 58.2011557421299
-139.806338666382 58.1872144225719
-139.781822012012 58.17467984983
>
# @D"Transition fault"|121|5129|<15,000|2|>5|1|SS|vertical|1|"Well Constrained"|250|T
-139.753795607164 58.1605704685246
-139.60546768681 58.1180390129204
-139.473598127499 58.0863153832084
-139.170864066262 58.0104172258898
-138.925840001253 57.9625673552961
-138.804453347444 57.9403945569131
-138.646686168808 57.9226850236835
-138.410228529791 57.9112612355338
-138.29858498037 57.9062147072744
>
# @D"Transition fault"|321|5129|<15,000|2|>5|1|SS|vertical|3|Inferred|250|T
-141.546746122788 58.8164303551846
-141.332452856578 58.7609377151313
-141.329727122503 58.7588579308569
>
# @D"Transition fault"|221|5129|<15,000|2|>5|1|SS|vertical|2|"Moderately Constrained"|250|T
-144.260567607168 59.2468776618776
-144.209214741931 59.2487514260441
-144.168079798342 59.2542519232606
-144.124814046946 59.2605353801475
-144.093136634046 59.2657769422565
-144.064855590576 59.2722290442182
-144.031872965584 59.2754425920746
-143.987668997336 59.2720379513203
-143.940227397133 59.2731543412173
-143.900578632333 59.2796490764875
-143.862048120433 59.2823894373202
-143.818974387521 59.2876358834577
-143.783668810437 59.2982706073578
-143.737405852462 59.3137795171325
> 
# @D"Alaska-Aleutian Megathrust"|111|5269a|<150|1|>5|1|T|Northwest|1|"Well Constrained"|250|
-180.0 50.399216485466
-179.439915502533 50.369863905856
-178.999306078672 50.369863905856
-178.520382790733 50.369863905856
-178.012724106309 50.3821146674907
-177.351809969169 50.4066066471546
-176.911200544409 50.4494370035909
-176.106609421247 50.5044473791923
-175.484009147286 50.5898911710947
-174.803938079456 50.638646316818
-174.047239285268 50.7116837940523
-173.156441969953 50.814958025645
-172.409321641559 50.9058921020939
-171.633465915782 51.0087352751481
-170.800139395235 51.1294344142488
-170.014705203663 51.2738559130061
-169.277163341064 51.4657103616485
-168.817396984715 51.5971418371771
-167.878707341325 51.8351317973029
-166.796340711015 52.1013674442905
-165.943857259778 52.2897243585145
-165.139266136616 52.5006679460532
-164.392145807324 52.6931435735085
-163.779124000057 52.8847702121897
-163.099052931327 53.0582409132633
-162.332775671344 53.2310126028
-161.595233808745 53.3916366496638
-160.800221151378 53.517415558885
-159.928580767653 53.6314354215831
-159.229352768233 53.7678517626778
-157.936259891337 54.0280762836649
-156.873144580061 54.2307184471871
-156.078233385104 54.3701951181949
-155.59245432072 54.4937761976911
-155.274489843277 54.6016026921754
-154.853975101066 54.8389601429303
-154.532572727745 54.9945218773128
-154.009088933475 55.1954827690931
-153.233233207697 55.5120038859404
-152.428642084535 55.8529385229
-152.007189591365 56.0249704607122
-151.218002319422 56.3089981076684
-150.546997070555 56.499000549181
-150.080993652431 56.623001098552
-149.602994687674 56.7844019752881
-149.152806798018 56.9470326722013
-148.750511236437 57.114165734922
-148.17580329145 57.3738032504341
-147.802243127253 57.5956259545478
-147.419104496362 57.8416476643891
-147.035965866371 58.0961390901771
-146.739033428532 58.3488209001776
-146.406193399401 58.6441418104964
-146.145168551955 58.8587144960719
-145.790765319348 59.1010180345261
-145.580039072763 59.228893906413
>
-180.024201913362 50.40048484429
-180.000000000126 50.399216485466
>
-180.033780379157 50.4188478660832
-180.000000000126 50.4168236945427
>
-180.014623447567 50.4249672839458
-180.000000000126 50.4248948606435
>
# @D"Aleutian megathrust"|111|5269b|<150|1|>5|1|T|vertical|1|"Well Constrained"|250|SS
-180.0 50.4129308910053
-179.99546651593 50.4127276541193
>
-191.125643719119 53.2539960830743
-190.225267938909 52.8847702121897
-189.300003051916 52.4980010983062
-188.137162404646 52.0600573917448
-187.035995483285 51.683998107856
-185.771281364133 51.3398970353731
-185.02416103574 51.1655824671644
-184.650600871543 51.0872257087694
-184.037579063377 50.948267004083
-183.328772598163 50.8270928709653
-182.754064652276 50.7056017016512
-182.30387676262 50.6325547014959
-181.729168817633 50.5349808909345
-181.240667063899 50.4861177393335
-180.531860598685 50.4249672839458
-180.005044981772 50.4004848442899
>
# @D"Aleutian fault"|111|5269c|<150|1|>5|1|SS|vertical|1|"Well Constrained"|250|
-195.934005737451 55.2089996340521
-195.129442403339 54.9812182721839
-194.593048320632 54.8045491673865
-194.219488156435 54.649324544766
>
# @D"Aleutian fault"|111|5269c|<150|1|>5|1|SS|vertical|1|"Well Constrained"|250|
-194.20990969064 54.6437697590449
-193.481946293837 54.3258848599103
>
# @D"Aleutian fault"|111|5269c|<150|1|>5|1|SS|vertical|1|"Well Constrained"|250|
-193.491524759631 54.3202857591969
-192.581570513626 53.9207895964368
-191.844028650128 53.5744641066723
>
# @D"Aleutian fault"|111|5269c|<150|1|>5|1|SS|vertical|1|"Well Constrained"|250|
-191.844028650128 53.5858645467378
-191.116065253324 53.2539960830743

> -L"North American:Pacific" -Wthicker,--
-144.938323	60.292458
-144.784529	60.278984
-144.662238	60.23931
-144.643364	60.201102
-144.583524	60.181804
-144.4824344067	60.1755156382
-144.4707091186	60.1741255877
-144.4258193448	60.1580785429
-144.4155137719	60.1537862696
-144.375008169	60.13517705
-144.3647164114	60.1308808558
-144.3358564604	60.1075248975
-144.3292040197	60.1021336954
-144.3171168379	60.0761811316
-144.3133923073	60.0711390345
-144.3017639113	59.9809315242
-144.3058878797	59.9661154242
-144.3130151081	59.9577868061
-144.323747626	59.9483648588
-144.3308674637	59.9400351633
-144.3401866451	59.9335080459
-144.3472981783	59.9251766132
-144.352306185	59.921187524
-144.682639817	59.7325877028
-145.081958854	59.4978229948
-145.580039072763 59.228893906413

#Denali earthquake rupture process
> -L -W2p,magenta
-147.444 63.517
-147.002619428	63.5309021387
-146.962853926	63.5474981056
-146.915579155	63.543950806
-145.992075747	63.4289054758
-145.910517798	63.4184104831
-144.932227354	63.2230155435
-143.587670091	62.9095493191
-143.278423634	62.8235282479
-142.963880828	62.6556094836
-142.801 62.492

#kayak island to chugach-prince william
#-144.301763911329 59.9809315241941 
#-144.305887879663 59.9661154241549 
#-144.313015108127 59.9577868060973 
#-144.323747625989 59.9483648588081 
#-144.33086746374 59.9400351632636 
#-144.340186645133 59.9335080458771 
#-144.347298178301 59.9251766132469 
#-144.352306185021 59.9211875240234
#-144.3133923073 60.0711390345194 
#-144.317116837915 60.0761811316337
#-144.329204019714 60.1021336954223 
#-144.335856460408 60.1075248975346
#-144.36471641135 60.1308808558295 
#-144.37500816895 60.1351770499902
#-144.415513771935 60.1537862695942 
#-144.425819344836 60.158078542945
#-144.470709118619 60.1741255877219 
#-144.482434406655 60.1755156382066
#-144.583524 60.181804
#-144.643364 60.201102
#-144.662238 60.239310
#-144.784529 60.278984
#-144.938323 60.292458
#-144.853136 60.431877
#-144.617710786814 60.4361731573206 
#-144.605189608626 60.4362438096705
#-144.547787346431 60.4387106209735 
#-144.53822065933 60.4391172136927
#-144.480806407646 60.4415600197281 
#-144.467577825007 60.4430630925966
#-144.410152732695 60.4454713665806 
#-144.400580927546 60.4458709970621 
#-144.397627593574 60.4455228253579
#-144.341013754744 60.4525915313404 
#-144.33072487392 60.4544305907848
#-144.274797385658 60.4600237987837 
#-144.271843180344 60.4596719129583 
#-144.264502971304 60.4618631453294
#-144.210066420635 60.4706711656416 
#-144.20343814875 60.471412728374 
#-144.199046379098 60.4739493378884
#-144.144569365646 60.4827353813889 
#-144.134261771645 60.4845603987582
#-144.079026334061 60.4947635829862 
#-144.068711826893 60.4965827515586
#-144.011209587164 60.5049592021893 
#-144.002340805704 60.5038850171477
#-143.944047157419 60.5075403068545 
#-143.954374988105 60.5057263095427
#-143.876157977018 60.5176681316327 
#-143.88649160685 60.5158592133324
#-143.808964500655 60.5263167690746 
#-143.815611101763 60.5255961906784 
#-143.821521244611 60.5263197457533
#-143.740260696023 60.5316827729645 
#-143.753559479911 60.5302518415419
#-143.673044404797 60.5279909963652 
#-143.679693838334 60.5272815643137 
#-143.682647944005 60.5276454582842
#-143.604348668085 60.5271537700453 
#-143.613210484796 60.5282539455887 
#-143.613957077538 60.5268090487515
#-143.170122 60.514700
#-140.984096 60.390757
